id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3
1020,2023,"M Chinnaswamy Stadium, Bengaluru",2023-05-21,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0.0,6.0,Shubman Gill,"M Chinnaswamy Stadium, Bengaluru",VK Sharma,J Srinath,
1019,2023,"Wankhede Stadium, Mumbai",2023-05-21,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0.0,8.0,C Green,"Wankhede Stadium, Mumbai",RJ Tucker,P Dharmani,
1021,2023,"MA Chidambaram Stadium, Chepauk, Chennai",2023-05-23,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,normal,0,Chennai Super Kings,15.0,0.0,RD Gaikwad,"MA Chidambaram Stadium, Chepauk, Chennai",CB Gaffaney,M Nayyar,
1022,2023,"MA Chidambaram Stadium, Chepauk, Chennai",2023-05-24,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,bat,normal,0,Mumbai Indians,81.0,0.0,Akash Madhwal,"MA Chidambaram Stadium, Chepauk, Chennai",VK Sharma,V Narayan Kutty,
1023,2023,"Narendra Modi Stadium, Ahmedabad",2023-05-26,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,normal,0,Gujarat Titans,62.0,0.0,Shubman Gill,"Narendra Modi Stadium, Ahmedabad",RJ Tucker,J Srinath,
1024,2023,"Narendra Modi Stadium, Ahmedabad",2023-05-29,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,5.0,DP Conway,"Narendra Modi Stadium, Ahmedabad",RJ Tucker,J Srinath,
1025,2024,"MA Chidambaram Stadium, Chepauk, Chennai",2024-03-22,Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,normal,0,Chennai Super Kings,0.0,6.0,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",VK Sharma,J Srinath,
1026,2024,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2024-03-23,Delhi Capitals,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0.0,4.0,SM Curran,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",NA Patwardhan,V Narayan Kutty,
1027,2024,"Eden Gardens, Kolkata",2024-03-23,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,4.0,0.0,AD Russell,"Eden Gardens, Kolkata",YC Barde,M Nayyar,
1029,2024,"Narendra Modi Stadium, Ahmedabad",2024-03-24,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,normal,0,Gujarat Titans,6.0,0.0,B Sai Sudharsan,"Narendra Modi Stadium, Ahmedabad",VK Sharma,J Srinath,
1028,2024,"Sawai Mansingh Stadium, Jaipur",2024-03-24,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,normal,0,Rajasthan Royals,20.0,0.0,SV Samson,"Sawai Mansingh Stadium, Jaipur",HDPK Dharmasena,Prakash Bhatt,
1030,2024,"M Chinnaswamy Stadium, Bengaluru",2024-03-25,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0.0,4.0,V Kohli,"M Chinnaswamy Stadium, Bengaluru",MV Saidharshan Kumar,M Nayyar,
1031,2024,"MA Chidambaram Stadium, Chepauk, Chennai",2024-03-26,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,normal,0,Chennai Super Kings,63.0,0.0,S Dube,"MA Chidambaram Stadium, Chepauk, Chennai",Tapan Sharma,V Narayan Kutty,
1032,2024,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024-03-27,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,31.0,0.0,Abhishek Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",UV Gandhe,Prakash Bhatt,
1033,2024,"Sawai Mansingh Stadium, Jaipur",2024-03-28,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,normal,0,Rajasthan Royals,12.0,0.0,R Parag,"Sawai Mansingh Stadium, Jaipur",Nitin Menon,J Srinath,
1034,2024,"M Chinnaswamy Stadium, Bengaluru",2024-03-29,Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0.0,7.0,SP Narine,"M Chinnaswamy Stadium, Bengaluru",R Pandit,M Nayyar,
1035,2024,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024-03-30,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,21.0,0.0,MP Yadav,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Navdeep Singh,V Narayan Kutty,
1037,2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024-03-31,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,normal,0,Delhi Capitals,20.0,0.0,KK Ahmed,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Vinod Seshan,Prakash Bhatt,
1036,2024,"Narendra Modi Stadium, Ahmedabad",2024-03-31,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,bat,normal,0,Gujarat Titans,0.0,7.0,MM Sharma,"Narendra Modi Stadium, Ahmedabad",VK Sharma,J Srinath,
1038,2024,"Wankhede Stadium, Mumbai",2024-04-01,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0.0,6.0,TA Boult,"Wankhede Stadium, Mumbai",YC Barde,M Nayyar,
1039,2024,"M Chinnaswamy Stadium, Bengaluru",2024-04-02,Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Lucknow Super Giants,28.0,0.0,MP Yadav,"M Chinnaswamy Stadium, Bengaluru",NA Patwardhan,V Narayan Kutty,
1040,2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024-04-03,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,106.0,0.0,SP Narine,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",UV Gandhe,Prakash Bhatt,
1041,2024,"Narendra Modi Stadium, Ahmedabad",2024-04-04,Gujarat Titans,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0.0,3.0,Shashank Singh,"Narendra Modi Stadium, Ahmedabad",VA Kulkarni,J Srinath,
1042,2024,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024-04-05,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0.0,6.0,Abhishek Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",YC Barde,M Nayyar,
1043,2024,"Sawai Mansingh Stadium, Jaipur",2024-04-06,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0.0,6.0,JC Buttler,"Sawai Mansingh Stadium, Jaipur",Tapan Sharma,V Narayan Kutty,
1045,2024,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024-04-07,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,33.0,0.0,Yash Thakur,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",VK Sharma,J Srinath,
1044,2024,"Wankhede Stadium, Mumbai",2024-04-07,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Mumbai Indians,29.0,0.0,R Shepherd,"Wankhede Stadium, Mumbai",UV Gandhe,Prakash Bhatt,
1046,2024,"MA Chidambaram Stadium, Chepauk, Chennai",2024-04-08,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,7.0,RA Jadeja,"MA Chidambaram Stadium, Chepauk, Chennai",MV Saidharshan Kumar,M Nayyar,
1047,2024,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2024-04-09,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,normal,0,Sunrisers Hyderabad,2.0,0.0,Nithish Kumar Reddy,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",NA Patwardhan,V Narayan Kutty,
1048,2024,"Sawai Mansingh Stadium, Jaipur",2024-04-10,Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0.0,3.0,Rashid Khan,"Sawai Mansingh Stadium, Jaipur",Vinod Seshan,Prakash Bhatt,
1049,2024,"Wankhede Stadium, Mumbai",2024-04-11,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0.0,7.0,JJ Bumrah,"Wankhede Stadium, Mumbai",VA Kulkarni,J Srinath,
1050,2024,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024-04-12,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,normal,0,Delhi Capitals,0.0,6.0,Kuldeep Yadav,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",YC Barde,M Nayyar,
1051,2024,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2024-04-13,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0.0,3.0,SO Hetmyer,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Tapan Sharma,V Narayan Kutty,
1053,2024,"Wankhede Stadium, Mumbai",2024-04-14,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Chennai Super Kings,20.0,0.0,M Pathirana,"Wankhede Stadium, Mumbai",HAS Khalid,J Srinath,
1052,2024,"Eden Gardens, Kolkata",2024-04-14,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0.0,8.0,PD Salt,"Eden Gardens, Kolkata",Vinod Seshan,Amit Sharma,
1054,2024,"M Chinnaswamy Stadium, Bengaluru",2024-04-15,Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Sunrisers Hyderabad,25.0,0.0,TM Head,"M Chinnaswamy Stadium, Bengaluru",R Pandit,M Nayyar,
1055,2024,"Eden Gardens, Kolkata",2024-04-16,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0.0,2.0,JC Buttler,"Eden Gardens, Kolkata",UV Gandhe,Amit Sharma,
1056,2024,"Narendra Modi Stadium, Ahmedabad",2024-04-17,Gujarat Titans,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0.0,6.0,RR Pant,"Narendra Modi Stadium, Ahmedabad",VK Sharma,V Narayan Kutty,
1057,2024,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2024-04-18,Mumbai Indians,Punjab Kings,Punjab Kings,field,normal,0,Mumbai Indians,9.0,0.0,JJ Bumrah,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",VA Kulkarni,Sanjay Verma,
1058,2024,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024-04-19,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0.0,8.0,KL Rahul,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",R Pandit,M Nayyar,
1059,2024,"Arun Jaitley Stadium, Delhi",2024-04-20,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,normal,0,Sunrisers Hyderabad,67.0,0.0,TM Head,"Arun Jaitley Stadium, Delhi",Navdeep Singh,Sanjay Verma,
1060,2024,"Eden Gardens, Kolkata",2024-04-21,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Kolkata Knight Riders,1.0,0.0,AD Russell,"Eden Gardens, Kolkata",Vinod Seshan,Amit Sharma,
1061,2024,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2024-04-21,Punjab Kings,Gujarat Titans,Punjab Kings,bat,normal,0,Gujarat Titans,0.0,3.0,R Sai Kishore,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",VA Kulkarni,J Srinath,
1062,2024,"Sawai Mansingh Stadium, Jaipur",2024-04-22,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,0.0,9.0,Sandeep Sharma,"Sawai Mansingh Stadium, Jaipur",MV Saidharshan Kumar,M Nayyar,
1063,2024,"MA Chidambaram Stadium, Chepauk, Chennai",2024-04-23,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0.0,6.0,MP Stoinis,"MA Chidambaram Stadium, Chepauk, Chennai",Tapan Sharma,Sanjay Verma,
1064,2024,"Arun Jaitley Stadium, Delhi",2024-04-24,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,normal,0,Delhi Capitals,4.0,0.0,RR Pant,"Arun Jaitley Stadium, Delhi",UV Gandhe,Amit Sharma,
1065,2024,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2024-04-25,Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,bat,normal,0,Royal Challengers Bengaluru,35.0,0.0,RM Patidar,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",HAS Khalid,J Srinath,
1066,2024,"Eden Gardens, Kolkata",2024-04-26,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0.0,8.0,JM Bairstow,"Eden Gardens, Kolkata",YC Barde,Sanjay Verma,
1067,2024,"Arun Jaitley Stadium, Delhi",2024-04-27,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Capitals,10.0,0.0,J Fraser-McGurk,"Arun Jaitley Stadium, Delhi",NA Patwardhan,V Narayan Kutty,
1068,2024,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024-04-27,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0.0,7.0,SV Samson,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",MA Gough,Amit Sharma,
1070,2024,"MA Chidambaram Stadium, Chepauk, Chennai",2024-04-28,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,78.0,0.0,RD Gaikwad,"MA Chidambaram Stadium, Chepauk, Chennai",MV Saidharshan Kumar,Sanjay Verma,
1069,2024,"Narendra Modi Stadium, Ahmedabad",2024-04-28,Gujarat Titans,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0.0,9.0,WG Jacks,"Narendra Modi Stadium, Ahmedabad",VK Sharma,J Srinath,
1071,2024,"Eden Gardens, Kolkata",2024-04-29,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,normal,0,Kolkata Knight Riders,0.0,7.0,CV Varun,"Eden Gardens, Kolkata",Tapan Sharma,V Narayan Kutty,
1072,2024,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024-04-30,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0.0,4.0,MP Stoinis,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",UV Gandhe,DS Manohar,
1073,2024,"MA Chidambaram Stadium, Chepauk, Chennai",2024-05-01,Chennai Super Kings,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0.0,7.0,Harpreet Brar,"MA Chidambaram Stadium, Chepauk, Chennai",VK Sharma,R Seth,
1074,2025,"Eden Gardens, Kolkata",2025-03-22,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0.0,7.0,KH Pandya,"Eden Gardens, Kolkata",A Bengeri,Vinod Seshan,
1075,2025,"MA Chidambaram Stadium, Chepauk, Chennai",2025-03-23,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,4.0,Noor Ahmad,"MA Chidambaram Stadium, Chepauk, Chennai",KN Ananthapadmanabhan,HAS Khalid,
1076,2025,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2025-03-23,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Sunrisers Hyderabad,44.0,0.0,Ishan Kishan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",AT Holdstock,A Totre,
1077,2025,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2025-03-24,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0.0,1.0,Ashutosh Sharma,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Abhijit Bhattacharya,UV Gandhe,
1078,2025,"Narendra Modi Stadium, Ahmedabad",2025-03-25,Punjab Kings,Gujarat Titans,Gujarat Titans,field,normal,0,Punjab Kings,11.0,0.0,SS Iyer,"Narendra Modi Stadium, Ahmedabad",A Bengeri,Vinod Seshan,
1079,2025,"Barsapara Cricket Stadium, Guwahati",2025-03-26,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0.0,8.0,Q de Kock,"Barsapara Cricket Stadium, Guwahati",A Totre,R Pandit,
1080,2025,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2025-03-27,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0.0,5.0,SN Thakur,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Abhijit Bhattacharya,UV Gandhe,
1081,2025,"MA Chidambaram Stadium, Chepauk, Chennai",2025-03-28,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bengaluru,50.0,0.0,RM Patidar,"MA Chidambaram Stadium, Chepauk, Chennai",Nitin Menon,HAS Khalid,
1082,2025,"Narendra Modi Stadium, Ahmedabad",2025-03-29,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,normal,0,Gujarat Titans,36.0,0.0,M Prasidh Krishna,"Narendra Modi Stadium, Ahmedabad",A Bengeri,Vinod Seshan,
1083,2025,"Barsapara Cricket Stadium, Guwahati",2025-03-30,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Rajasthan Royals,6.0,0.0,N Rana,"Barsapara Cricket Stadium, Guwahati",AT Holdstock,A Totre,
1084,2025,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2025-03-30,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,0,Delhi Capitals,0.0,7.0,MA Starc,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Abhijit Bhattacharya,UV Gandhe,
1085,2025,"Wankhede Stadium, Mumbai",2025-03-31,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0.0,8.0,Ashwani Kumar,"Wankhede Stadium, Mumbai",MV Saidharshan Kumar,HAS Khalid,
1086,2025,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2025-04-01,Lucknow Super Giants,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0.0,8.0,P Simran Singh,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",A Bengeri,Vinod Seshan,
1087,2025,"M Chinnaswamy Stadium, Bengaluru",2025-04-02,Royal Challengers Bengaluru,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0.0,8.0,Mohammed Siraj,"M Chinnaswamy Stadium, Bengaluru",Abhijit Bhattacharya,UV Gandhe,
1088,2025,"Eden Gardens, Kolkata",2025-04-03,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,80.0,0.0,VG Arora,"Eden Gardens, Kolkata",AT Holdstock,A Totre,
1089,2025,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2025-04-04,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,normal,0,Lucknow Super Giants,12.0,0.0,DS Rathi,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Nitin Menon,MV Saidharshan Kumar,
1090,2025,"MA Chidambaram Stadium, Chepauk, Chennai",2025-04-05,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,normal,0,Delhi Capitals,25.0,0.0,KL Rahul,"MA Chidambaram Stadium, Chepauk, Chennai",A Bengeri,P Joshi,
1091,2025,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2025-04-05,Rajasthan Royals,Punjab Kings,Punjab Kings,field,normal,0,Rajasthan Royals,50.0,0.0,JC Archer,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",K Swaroopanand,UV Gandhe,
1092,2025,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2025-04-06,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0.0,7.0,Mohammed Siraj,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",KN Ananthapadmanabhan,MV Saidharshan Kumar,
1093,2025,"Wankhede Stadium, Mumbai",2025-04-07,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,normal,0,Royal Challengers Bengaluru,12.0,0.0,RM Patidar,"Wankhede Stadium, Mumbai",P Joshi,Vinod Seshan,
1094,2025,"Eden Gardens, Kolkata",2025-04-08,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Lucknow Super Giants,4.0,0.0,N Pooran,"Eden Gardens, Kolkata",AT Holdstock,A Totre,
1095,2025,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2025-04-08,Punjab Kings,Chennai Super Kings,Punjab Kings,bat,normal,0,Punjab Kings,18.0,0.0,Priyansh Arya,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Abhijit Bhattacharya,UV Gandhe,
1096,2025,"Narendra Modi Stadium, Ahmedabad",2025-04-09,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,normal,0,Gujarat Titans,58.0,0.0,B Sai Sudharsan,"Narendra Modi Stadium, Ahmedabad",A Totre,R Pandit,
1097,2025,"M Chinnaswamy Stadium, Bengaluru",2025-04-10,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0.0,6.0,KL Rahul,"M Chinnaswamy Stadium, Bengaluru",KN Ananthapadmanabhan,MV Saidharshan Kumar,
1098,2025,"MA Chidambaram Stadium, Chepauk, Chennai",2025-04-11,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0.0,8.0,SP Narine,"MA Chidambaram Stadium, Chepauk, Chennai",CB Gaffaney,P Joshi,
1099,2025,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2025-04-12,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0.0,6.0,AK Markram,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",K Swaroopanand,UV Gandhe,
1100,2025,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2025-04-12,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,normal,0,Sunrisers Hyderabad,0.0,8.0,Abhishek Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",A Totre,K Kelkar,
1101,2025,"Arun Jaitley Stadium, Delhi",2025-04-13,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Mumbai Indians,12.0,0.0,KV Sharma,"Arun Jaitley Stadium, Delhi",CB Gaffaney,Vinod Seshan,
1102,2025,"Sawai Mansingh Stadium, Jaipur",2025-04-13,Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0.0,9.0,PD Salt,"Sawai Mansingh Stadium, Jaipur",Nitin Menon,MV Saidharshan Kumar,
1103,2025,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2025-04-14,Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0.0,5.0,MS Dhoni,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",UV Gandhe,VK Sharma,
1104,2025,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2025-04-15,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,normal,0,Punjab Kings,16.0,0.0,YS Chahal,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",M Krishnadas,MV Saidharshan Kumar,
1105,2025,"Arun Jaitley Stadium, Delhi",2025-04-16,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,normal,0,,0.0,0.0,MA Starc,"Arun Jaitley Stadium, Delhi",A Totre,K Kelkar,
1106,2025,"Wankhede Stadium, Mumbai",2025-04-17,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0.0,4.0,WG Jacks,"Wankhede Stadium, Mumbai",J Madanagopal,Vinod Seshan,
1107,2025,"M Chinnaswamy Stadium, Bengaluru",2025-04-18,Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0.0,5.0,TH David,"M Chinnaswamy Stadium, Bengaluru",UV Gandhe,VK Sharma,
1108,2025,"Narendra Modi Stadium, Ahmedabad",2025-04-19,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0.0,7.0,JC Buttler,"Narendra Modi Stadium, Ahmedabad",A Totre,K Kelkar,
1109,2025,"Sawai Mansingh Stadium, Jaipur",2025-04-19,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,2.0,0.0,Avesh Khan,"Sawai Mansingh Stadium, Jaipur",J Madanagopal,Vinod Seshan,
1110,2025,"Wankhede Stadium, Mumbai",2025-04-20,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0.0,9.0,RG Sharma,"Wankhede Stadium, Mumbai",Abhijit Bhattacharya,VK Sharma,
